Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3032.2597503111/ETH,TxnFee(ETH),TxnFee(USD),Historical $Price/ETH,Status,ErrCode,Method
0x98f00cc9e6452d87337215a14dddd5402345858dfa0bfe2493298a8e1ef08fd0,208909293,1715118186,5/7/2024 21:43,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326139,0,0.988939419,0.00000113,0.003426454,3005.91,,,Allocate
0xfbda7d006f9264090ef1121db2586a29dd8906b111e5ff65865b2daa2c2064d6,208910466,1715118486,5/7/2024 21:48,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032613,0,0.98890947,0.00000107,0.003244518,3005.91,,,Allocate
0xf9e59e36e8f9959003678d17d96d45bcd9ed50e243a5d2adf25f454c04233796,208910566,1715118511,5/7/2024 21:48,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032613,0,0.98890947,0.00000107,0.003244518,3005.91,,,Allocate
0xd60784ab88f4a2bd6a232ead8be66ad1cce9953ce1b8d1363925d5361af87436,208910700,1715118545,5/7/2024 21:49,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326477,0,0.989963467,0.00000107,0.003244518,3005.91,,,Allocate
0xb78ba390973d60777eb7d1385f6f82dee9c1112d521a9ea52d41f3a873f47cc3,208910794,1715118569,5/7/2024 21:49,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326477,0,0.989963467,0.00000113,0.003426454,3005.91,,,Allocate
0x042d1151d0071832718b54c7435af8d146fe716824916e92e8e3514580fe84cf,208910907,1715118597,5/7/2024 21:49,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326978,0,0.991481505,0.00000107,0.003244518,3005.91,,,Allocate
0x6807f09c846ce83a72b86b9b6d8a84b8490f1a53e7c513fbde2db7161490a50b,208911026,1715118627,5/7/2024 21:50,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327054,0,0.991711832,0.00000106,0.003214195,3005.91,,,Allocate
0x88bc1c9571976b76ef1c1fafecd468e1d3c59ec9e7ff5848f653cfe7ea4217fc,208911198,1715118671,5/7/2024 21:51,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000490604,0,1.487637733,0.00000107,0.003244518,3005.91,,,Allocate
0x1b0c1cb62c04346da021b77ca358798bc168fa2e73b2c373911a623916e6f18c,208911335,1715118706,5/7/2024 21:51,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327139,0,0.991971646,0.00000107,0.003244518,3005.91,,,Allocate
0x2a9aa35ee945aa1c0131d5350d5ec4c72f294a6a4eebf86509a305c27892bd7f,208911441,1715118733,5/7/2024 21:52,0x41acf609076348a33d6a19b3e065e68420449fbc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327142,0,0.991979714,0.00000112,0.003396131,3005.91,,,Allocate
0xae7dad2359981c6862420b1539fb29fea503e335ccde60ca606bfefab4f1e866,208912762,1715119067,5/7/2024 21:57,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327099,0,0.991850452,0.00000112,0.003396131,3005.91,,,Allocate
0x556b00662deb75f478646b3260f669d13d74b5c9d7901db69b9b1c9f081e07a5,208912853,1715119090,5/7/2024 21:58,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327099,0,0.991850452,0.00000112,0.003396131,3005.91,,,Allocate
0xa728c16a8af112f58eb0a82fd341d40d1d447863ce006c307d7fee1e72d73906,208912946,1715119113,5/7/2024 21:58,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327099,0,0.991850452,0.00000118,0.003578067,3005.91,,,Allocate
0x5fedb7f6ac65c3451197900cb1c68e223c82558615dafc5299d553f67ee3575d,208913049,1715119140,5/7/2024 21:59,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327082,0,0.991797588,0.00000112,0.003396131,3005.91,,,Allocate
0x0a1b55ee28d3f697ab21c8d6db7c8023a06fac7005689533b9e75f45e0f91e4e,208913143,1715119164,5/7/2024 21:59,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327082,0,0.991797588,0.00000112,0.003396131,3005.91,,,Allocate
0xcbb1778a5eef83789f7d8fc0fd5d5fef8e2ab63b4d1b97f8b58dd75b97e20dbc,208913238,1715119187,5/7/2024 21:59,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327081,0,0.991795735,0.00000111,0.003365808,3005.91,,,Allocate
0xd99dc31c8c3c85d29bc3fcd0ce9a4be3859c92320e205c2e788f9648b7acaae3,208913343,1715119214,5/7/2024 22:00,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326887,0,0.991206544,0.00000112,0.003396131,3005.91,,,Allocate
0xa4e389c4a0da1a860a0c0e1b79bc686a996e6395267dee29e342d48cc6275abd,208913434,1715119236,5/7/2024 22:00,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326887,0,0.991206544,0.00000107,0.003244518,3005.91,,,Allocate
0x968e9d5942d9282950d73d7ef6d8689959fd52bf6c4dba5df07021d1062cea9f,208913532,1715119261,5/7/2024 22:01,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326886,0,0.991202036,0.00000107,0.003244518,3005.91,,,Allocate
0xb7444edfdba584b5508b3b67bc11169528526bb163a61966115937a99b3adc3a,208913616,1715119283,5/7/2024 22:01,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326886,0,0.991202036,0.00000107,0.003244518,3005.91,,,Allocate
0x568d2d7bb81d07566e209d4182dc0fa5edd94ebe29b29e33bfbc9430a5ef229f,208913722,1715119310,5/7/2024 22:01,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326884,0,0.991196652,0.00000108,0.003274841,3005.91,,,Allocate
0xcde3a5a4cc51ea6aacd6e0ef394ce9645234b07a89bb058bb973b06f1ac6c9eb,208913810,1715119332,5/7/2024 22:02,0xd3e64fd34e22271fb8922451ec41d8e62e19b6bc,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326884,0,0.991196652,0.00000113,0.003426454,3005.91,,,Allocate
0x605034362d48b991e317ea4a3ff2779f6a190c9924b81fcdf27af6c11e2dad95,208914188,1715119428,5/7/2024 22:03,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326883,0,0.991193238,0.00000106,0.003214195,3005.91,,,Allocate
0x9d8e8c2636f5a775bc4033eb156b70c8607a0a83b3895c09a5cfae21d9777b9b,208915857,1715119848,5/7/2024 22:10,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326893,0,0.991224701,0.00000105,0.003183873,3005.91,,,Allocate
0xc260d1bf280daa80392eea1aa1a7650853160c1810b03ed5cf7dd49361336f95,208915919,1715119864,5/7/2024 22:11,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326893,0,0.991224701,0.00000105,0.003183873,3005.91,,,Allocate
0x7b0918fc3fb728c557f9a043275b51af47fd21777d5d9f13745ac407a8b32da2,208916049,1715119896,5/7/2024 22:11,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326889,0,0.991211372,0.00000112,0.003396131,3005.91,,,Allocate
0x2f12f538476232ee29587a38bc389128bb0aee64189d055711f6204be28a16f6,208916172,1715119927,5/7/2024 22:12,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326889,0,0.991211372,0.00000105,0.003183873,3005.91,,,Allocate
0x742a97559834dc0b54cdee6615f51c044fde961df4ac10a020aaccc3f29e2607,208916277,1715119954,5/7/2024 22:12,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000326889,0,0.991211372,0.00000109,0.003305163,3005.91,,,Allocate
0x628dd6c405697bdd5888713cb49351555a266a73f51c6f610a512f8983ccc619,208916378,1715119979,5/7/2024 22:12,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327148,0,0.99199815,0.00000103,0.003123228,3005.91,,,Allocate
0x6770f0dd8f53aec9e55c76832c0d49d367989e2ff927336d939d7b9fd3946dc6,208916473,1715120003,5/7/2024 22:13,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327164,0,0.992045813,0.00000104,0.00315355,3005.91,,,Allocate
0x55c4bb1fe8aa18f34ec04f541c4e9f565c8932a03156ca8643adce5e64bdb3c5,208916540,1715120020,5/7/2024 22:13,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327164,0,0.992045813,0.00000103,0.003123228,3005.91,,,Allocate
0x360808fad589339193dfb61651626354dbde1351fa3a70f270cf1b56905525d2,208917013,1715120139,5/7/2024 22:15,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327572,0,0.99328273,0.00000103,0.003123228,3005.91,,,Allocate
0x4a709e1b0bc06dc883e00c3d0840f3d9100d4fd459b8aa844dda2c033e791b93,208917079,1715120156,5/7/2024 22:15,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327572,0,0.99328273,0.00000104,0.00315355,3005.91,,,Allocate
0xb584526ebf6e740164c18e13dd0691313e6d4ac941194b70c991ea68b6d8745d,208917147,1715120173,5/7/2024 22:16,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327572,0,0.99328273,0.00000104,0.00315355,3005.91,,,Allocate
0x70326835078a9ca286b6f8eea6c9f84c322c377625ffd12d8a33e9809f74b17b,208917228,1715120193,5/7/2024 22:16,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327632,0,0.993466058,0.0000011,0.003335486,3005.91,,,Allocate
0xad963cb93a66d21d1d6447a10fc05fbc1d8f50bc9da0d252c9c8d3056ee03afe,208917624,1715120293,5/7/2024 22:18,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327632,0,0.993463814,0.00000103,0.003123228,3005.91,,,Allocate
0xa9f5c1a749d01a01c45e6920660d9a9b29fdfd91c47950b1d23c18fbb27bd740,208917707,1715120314,5/7/2024 22:18,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327632,0,0.993463814,0.00000103,0.003123228,3005.91,,,Allocate
0xdcc04b9d6db507cf818d7013d33842d230b5d43f54bd26ffb804459a1f6dcd3b,208917810,1715120340,5/7/2024 22:19,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327631,0,0.993461326,0.0000011,0.003335486,3005.91,,,Allocate
0x2d10ad46a9bf367631fe61a91e32d59136ed88090e4b8d60b15c56f6708da0fa,208917896,1715120362,5/7/2024 22:19,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327631,0,0.993461326,0.00000103,0.003123228,3005.91,,,Allocate
0x097051a811c5aba8f0e82df312efa1bded597a5830d34bf2a3a55fb815bda26d,208917969,1715120379,5/7/2024 22:19,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327628,0,0.993451977,0.00000101,0.003062582,3005.91,,,Allocate
0x3c47c7d161625f133ee5443baa4d508a0d60af1445c2c85e62a00a40eb7ca5ca,208918063,1715120403,5/7/2024 22:20,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327628,0,0.993451977,0.00000101,0.003062582,3005.91,,,Allocate
0xd946671a7ad1d2495f44844daa2594809cfe9d030f7c7fff6a0ef77d9596a8a0,208918131,1715120421,5/7/2024 22:20,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327627,0,0.99345148,0.00000101,0.003062582,3005.91,,,Allocate
0xbd552dcd45b04a4d873df1fd5dc1865fd4f897c86db3818b0b012b6213147c7f,208918230,1715120447,5/7/2024 22:20,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327627,0,0.99345148,0.00000101,0.003062582,3005.91,,,Allocate
0x4c35699483644eeb8681d35dedfae5a0f8caeddff00f3d6fe35e8fab48e4f51a,208918305,1715120465,5/7/2024 22:21,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327598,0,0.993361026,0.00000101,0.003062582,3005.91,,,Allocate
0xedc4c91924342a9f0044f350320ecd18f8df500cb4545fa7de9e5c6c8335b1f5,208918392,1715120487,5/7/2024 22:21,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327598,0,0.993361026,0.00000102,0.003092905,3005.91,,,Allocate
0x62d9e86679228444468d59ccba63d4606ca2d7cc97c696de331b7400a09294b1,208918491,1715120512,5/7/2024 22:21,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327628,0,0.993453842,0.00000101,0.003062582,3005.91,,,Allocate
0x005601af5aa8625298e2e88616c24dbe644d97828f212ab8ac5412dd39cc6d40,208918566,1715120531,5/7/2024 22:22,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327628,0,0.993453842,0.00000107,0.003244518,3005.91,,,Allocate
0x012ea3ca08cc797530b170851d7836988b12a52722b308fc39c8bbd5cb9e8eae,208919441,1715120751,5/7/2024 22:25,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327531,0,0.993159386,0.00000106,0.003214195,3005.91,,,Allocate
0x2a7a15dd3c66fe23d974ff3765f120e91f0e1b71b410221bad70d6dda11e1c58,208920150,1715120930,5/7/2024 22:28,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327548,0,0.993209623,0.00000107,0.003244518,3005.91,,,Allocate
0x351b2208dd1fdb31eb264be2a603af8d0a1bc64543fb6d907d8c0891eda6ae56,208920224,1715120948,5/7/2024 22:29,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327548,0,0.993209623,0.00000107,0.003244518,3005.91,,,Allocate
0x8c89722ab748897cf8604bac5978662fb48f6cdf1f8682e29b01d1319da53ef3,208920295,1715120966,5/7/2024 22:29,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327539,0,0.993182495,0.00000114,0.003456776,3005.91,,,Allocate
0xee9bde0db11b4024ea31c00dc364da6022785452c5625ac6443d1cca4a27c829,208920403,1715120994,5/7/2024 22:29,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327539,0,0.993182495,0.00000108,0.003274841,3005.91,,,Allocate
0x945480fe4de1f5fef8889cdb7ca792bfb64a9479b69c921adf7c243d974ebbe4,208920508,1715121020,5/7/2024 22:30,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327539,0,0.993182495,0.00000107,0.003244518,3005.91,,,Allocate
0x2cf164d5a6bd127235a729173c0d7fa68a2f5eaa5b91cd5af36d28f1cfada990,208920608,1715121045,5/7/2024 22:30,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327535,0,0.993171543,0.00000108,0.003274841,3005.91,,,Allocate
0x26158fd1ee6eb31356fa6801eb15139795a87f56d95d21b01d8b901b669b9cbc,208920714,1715121072,5/7/2024 22:31,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327535,0,0.993171543,0.00000107,0.003244518,3005.91,,,Allocate
0xeaa0758b173981899395079ac7fc40e847f7fb0d66aa29ba1720480d6e31fa2e,208920850,1715121106,5/7/2024 22:31,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032741,0,0.992791792,0.00000108,0.003274841,3005.91,,,Allocate
0x2149c5b30c63c9ebf26e9c8d08cc7c0f6f447075c54fbac950ea22af53c82785,208920923,1715121124,5/7/2024 22:32,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032741,0,0.992791792,0.00000107,0.003244518,3005.91,,,Allocate
0xd1eb309e905c16c0ba95d2bb593183582baef93d373a73a0cdf2669da3f4e987,208921039,1715121153,5/7/2024 22:32,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327398,0,0.99275545,0.00000105,0.003183873,3005.91,,,Allocate
0x6fa672ce8a56ebb7e4ff6d40ede5cda7477cc840fc5cb1b605dd126141f3ba9b,208921122,1715121174,5/7/2024 22:32,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327398,0,0.99275545,0.00000105,0.003183873,3005.91,,,Allocate
0xb07c3e4d2827e07056d25f752abc5761cb25f5fcb80ac3ee3ebccdbf7b4f4951,208921211,1715121196,5/7/2024 22:33,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327398,0,0.99275545,0.00000111,0.003365808,3005.91,,,Allocate
0x0264a2b71c886560a8368c405f5b9e867b169646ecffa2169ee45dd353070b25,208921837,1715121353,5/7/2024 22:35,0xeb1b4d0fb00287e2168983df9b20deb24df5165a,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0,0,0,0.00000164,0.004972906,3005.91,,,Register Recipient
0x65e85bcdc1bd9a10cb592d9b832032a1afc3d079f28c6eea8b149574b162bc08,208922083,1715121416,5/7/2024 22:36,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0x745071eede9d3989a986608f9a1efdeb683dc9ecc91466ac5d4b1370b6d810ba,208922189,1715121443,5/7/2024 22:37,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0xd1b466bf7154546ab1f75ba033ec2fb59ba6464f42d2ab066fe5ceda818f5d7d,208922299,1715121471,5/7/2024 22:37,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000111,0.003365808,3005.91,,,Allocate
0xcceb487e5b08139a5d5fef812bdde46e60f5ffb987256551ec12cbbc70d70d6f,208922407,1715121498,5/7/2024 22:38,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0x146307d120da7e67976d83d6f4356b13e667cfc903d6ffea39f97669216d1f38,208922525,1715121526,5/7/2024 22:38,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0x95c48f7ac52ab4cac413ac04664fe431976bd08d909f35f6f1f375393d14c908,208922637,1715121554,5/7/2024 22:39,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0x6b55dc7d7c523e0f196f945f349e494adfc8fcb0a92c5f7547986b73d5260520,208922756,1715121584,5/7/2024 22:39,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327206,0,0.992173504,0.00000105,0.003183873,3005.91,,,Allocate
0x5072fb312d40da322fe78349999d73609110c86997fd619c465bc815f76af640,208922864,1715121612,5/7/2024 22:40,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.0003272,0,0.992155088,0.00000105,0.003183873,3005.91,,,Allocate
0x7d9bf3c83873d712f68e90da93f3891fd8e728acbdd3d73dc69a1175129ab0b6,208922975,1715121640,5/7/2024 22:40,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.0003272,0,0.992155088,0.00000105,0.003183873,3005.91,,,Allocate
0x933f1b20bd42529b714fb2a59fafda2223d5f14b5e627e96d754c10d6a95fbed,208923091,1715121669,5/7/2024 22:41,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.0003272,0,0.992155088,0.00000106,0.003214195,3005.91,,,Allocate
0x86b941b22da8e065cbc007167a3f199b2e99179828a99bf65f07a087641d250c,208923198,1715121697,5/7/2024 22:41,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.0003272,0,0.992155088,0.00000106,0.003214195,3005.91,,,Allocate
0x255532cb2bff7b5c1e7bf9acb2aaf99274ca1aaecd8102c6c2741cc345c2f2af,208923295,1715121721,5/7/2024 22:42,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.0003272,0,0.992155088,0.00000106,0.003214195,3005.91,,,Allocate
0x99fed178f0f82c249f152fc28cedd3e266a29763b1fe6db709ea130333669fde,208923310,1715121725,5/7/2024 22:42,0x70344423109241b93c1bb9db536dfe32187862cd,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000327178,0,0.992088145,0.00000111,0.003365808,3005.91,,,Allocate
0x88a4c52646b6fb9f1a8dd49dbe9f51b93b1c66dafaa87e67499d01e367bd9a2d,208932212,1715123974,5/7/2024 23:19,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329906,0,1.000359574,0.0000011,0.003335486,3005.91,,,Allocate
0x64cd0b21f80f4ee5c48d1acc2c4446a6dfe2f3096bd210d7bad9b06948bde126,208932393,1715124019,5/7/2024 23:20,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329905,0,1.000358391,0.00000103,0.003123228,3005.91,,,Allocate
0x026a0d271e74b98b8a964d4cf9f2e3807191033e3de838e30cc1ba468c07d352,208933312,1715124252,5/7/2024 23:24,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329929,0,1.000430001,0.00000107,0.003244518,3005.91,,,Allocate
0xfba90ed7f20d6623e1c9392ece4f80695a7c15f2beb29c94d91a6023469ba08b,208933475,1715124293,5/7/2024 23:24,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329929,0,1.000430001,0.00000101,0.003062582,3005.91,,,Allocate
0xfbdd04530723856cc7fd2cfdddd2ea1fddf9c20f857540592fc9818810980d25,208933594,1715124323,5/7/2024 23:25,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000659858,0,2.000860002,0.00000107,0.003244518,3005.91,,,Allocate
0xce388c69fda866d69da3cd17c1ebc4298b53c723c735f49a283d1ac2b619ccc7,208933864,1715124391,5/7/2024 23:26,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032984,0,1.0001618,0.00000107,0.003244518,3005.91,,,Allocate
0xf91d682ad40174c30e53615e8a627597b2292ccf8883f8123ca5b6a9cba94511,208934074,1715124444,5/7/2024 23:27,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032984,0,1.0001618,0.00000101,0.003062582,3005.91,,,Allocate
0xc8eaf76b4bd27f0aebd7ceea5cee7c52c62cb8e8284017cc1095a9acd9649a12,208934142,1715124461,5/7/2024 23:27,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032984,0,1.0001618,0.00000107,0.003244518,3005.91,,,Allocate
0x81f4e1a23a9b5faa1fc75a5c90781247c5ce739ec4c54bc67eabcb6caa1bda4b,208934369,1715124519,5/7/2024 23:28,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.00032984,0,1.0001618,0.00000101,0.003062582,3005.91,,,Allocate
0x274011cceaea339c36f4af05b15aeb41d20aa3914e52abfa741310c59fe20575,208934565,1715124569,5/7/2024 23:29,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329898,0,1.000336346,0.00000101,0.003062582,3005.91,,,Allocate
0x8e147b4cb51e947e8407b8800b7f27905f3dc608e2d8dfd2f77306d805ef267c,208934752,1715124614,5/7/2024 23:30,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329898,0,1.000336346,0.00000102,0.003092905,3005.91,,,Allocate
0xb7d745eb698a3a2386c9eebc9c516eda9b7b04d7a5e808a3d70b420dc6b4c1a7,208935552,1715124818,5/7/2024 23:33,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0x1133ea7af70876e64665ecd07c0a0476d09465a1,,0.000329884,0,1.000294994,0.00000102,0.003092905,3005.91,,,Allocate
